"","X","CTN","id","fixtime","fixtype","lat","lon","utmzone","utmy","utmx","alt","fixsched","hdop","nsats","fixrate","step","angle","deploy.site","date","month","Primary","Aux1","Aux2","Aux3","Code","Site","DateCapture","ID","Sex","AgeClass"
"105",1019,"700517A","700517A",2018-03-24 12:00:00,"Resolved QFP",65.246957,-157.193721,"4W",7237186,584382,85,"Primary",1.2,8,4,0.814574555283913,-1.88017404729525,"KOY",2018-03-24,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"106",1020,"700517A","700517A",2018-03-24 16:00:00,"Resolved QFP",65.239653,-157.194112,"4W",7236372,584387,84,"Primary",1.3,7,4,NA,NA,"KOY",2018-03-25,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"107",1021,"700517A","700517A",2018-03-25 00:00:00,"Resolved QFP",65.246956,-157.212493,"4W",7237161,583505,91,"Primary",0.8,10,4,1.67879656529206,NA,"KOY",2018-03-25,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"108",1022,"700517A","700517A",2018-03-25 04:00:00,"Resolved QFP",65.235635,-157.236169,"4W",7235868,582435,83,"Primary",1.4,7,4,1.38611095522912,2.91826165880706,"KOY",2018-03-25,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"109",1023,"700517A","700517A",2018-03-25 08:00:00,"Resolved QFP",65.242931,-157.212164,"4W",7236713,583533,97,"Primary",2,6,4,3.51461373067479,2.5870257771255,"KOY",2018-03-25,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"110",1024,"700517A","700517A",2018-03-25 12:00:00,"Resolved QFP",65.240619,-157.287143,"4W",7236358,580038,89,"Primary",1.2,8,4,1.96675305140478,1.8139463242174,"KOY",2018-03-25,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"111",1025,"700517A","700517A",2018-03-25 16:00:00,"Resolved QFP",65.223852,-157.274079,"4W",7234507,580699,91,"Primary",1.3,7,4,2.69931211755702,1.2492980289924,"KOY",2018-03-26,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"112",1026,"700517A","700517A",2018-03-25 20:00:00,"Resolved QFP",65.223707,-157.216378,"4W",7234565,583397,63,"Primary",1.4,8,4,2.05740825596619,1.05512303190718,"KOY",2018-03-26,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"113",1027,"700517A","700517A",2018-03-26 00:00:00,"Resolved QFP",65.239708,-157.194466,"4W",7236377,584370,83,"Primary",0.9,10,4,0.00668994226489785,0.514216871506221,"KOY",2018-03-26,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"114",1028,"700517A","700517A",2018-03-26 04:00:00,"Resolved QFP",65.239768,-157.194465,"4W",7236384,584370,96,"Primary",1.3,8,4,0.598286633837815,0.188299796299715,"KOY",2018-03-26,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"115",1029,"700517A","700517A",2018-03-26 08:00:00,"Resolved QFP",65.245046,-157.196773,"4W",7236969,584245,98,"Primary",2.1,7,4,0.567333306272367,-3.10494873311118,"KOY",2018-03-26,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"116",1030,"700517A","700517A",2018-03-26 12:00:00,"Resolved QFP",65.240078,-157.194149,"4W",7236419,584384,92,"Primary",1.2,8,4,5.10221550032836,-1.60441695162582,"KOY",2018-03-26,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"117",1031,"700517A","700517A",2018-03-26 16:00:00,"Resolved QFP",65.231652,-157.301401,"4W",7235341,579398,92,"Primary",1.1,7,4,2.5084030803852,0.0248908994969755,"KOY",2018-03-27,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"118",1032,"700517A","700517A",2018-03-26 20:00:00,"Resolved QFP",65.22697,-157.353859,"4W",7234754,576960,48,"Primary",3.4,7,4,0.117869216331003,1.49330994321326,"KOY",2018-03-27,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"119",1033,"700517A","700517A",2018-03-27 00:00:00,"Resolved QFP",65.225922,-157.353528,"4W",7234638,576979,83,"Primary",1.3,7,4,2.60791564665122,0.358014465891888,"KOY",2018-03-27,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"120",1034,"700517A","700517A",2018-03-27 04:00:00,"Resolved QFP",65.205279,-157.327322,"4W",7232370,578265,84,"Primary",1.8,7,4,2.28685839978728,-2.08531652189304,"KOY",2018-03-27,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"121",1035,"700517A","700517A",2018-03-27 08:00:00,"Resolved QFP",65.205779,-157.376159,"4W",7232366,575979,96,"Primary",1.1,9,4,1.41064324883833,-0.558116205084168,"KOY",2018-03-27,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"122",1036,"700517A","700517A",2018-03-27 12:00:00,"Resolved QFP",65.212741,-157.401324,"4W",7233112,574782,98,"Primary",1.1,9,4,2.94962585081203,-1.86364435382319,"KOY",2018-03-27,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"123",1037,"700517A","700517A",2018-03-27 16:00:00,"Resolved QFP",65.229676,-157.352888,"4W",7235057,576998,97,"Primary",0.9,9,4,0.395337360473471,-1.42404590249445,"KOY",2018-03-28,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"124",1038,"700517A","700517A",2018-03-27 20:00:00,"Resolved QFP",65.227314,-157.346584,"4W",7234801,577299,108,"Primary",0.9,8,4,0.0698314640312972,0.810510795102735,"KOY",2018-03-28,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"125",1039,"700517A","700517A",2018-03-28 00:00:00,"Resolved QFP",65.227365,-157.345096,"4W",7234809,577369,130,"Primary",0.8,9,4,0.290040793110976,-0.930710328535527,"KOY",2018-03-28,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"126",1040,"700517A","700517A",2018-03-28 04:00:00,"Resolved QFP",65.225412,-157.341,"4W",7234596,577566,93,"Primary",1.9,6,4,1.50124018102368,-1.32840782649157,"KOY",2018-03-28,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"127",1041,"700517A","700517A",2018-03-28 08:00:00,"Resolved QFP",65.21435,-157.359293,"4W",7233341,576743,123,"Primary",1.3,7,4,2.00834200561116,1.76965937112065,"KOY",2018-03-28,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"128",1042,"700517A","700517A",2018-03-28 12:00:00,"Resolved QFP",65.207199,-157.319909,"4W",7232593,578606,97,"Primary",1,10,4,4.7476711969298,1.05312779009509,"KOY",2018-03-28,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"129",1043,"700517A","700517A",2018-03-28 16:00:00,"Resolved QFP",65.232784,-157.238794,"4W",7235547,582321,111,"Primary",0.8,10,4,2.10226151799222,-0.332516055189019,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"130",1044,"700517A","700517A",2018-03-28 20:00:00,"Resolved QFP",65.238578,-157.19601,"4W",7236249,584302,79,"Primary",1,8,4,1.0122845480621,2.4217560492372,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"131",1045,"700517A","700517A",2018-03-29 00:00:00,"Resolved QFP",65.242172,-157.215894,"4W",7236623,583361,94,"Primary",1.2,7,4,4.31984663641474,0.649800243225744,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"132",1046,"700517A","700517A",2018-03-29 04:00:00,"Resolved QFP",65.232836,-157.305563,"4W",7235468,579200,87,"Primary",1.7,6,4,2.28437825322327,0.013081224729901,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"133",1047,"700517A","700517A",2018-03-29 08:00:00,"Resolved QFP",65.227646,-157.352814,"4W",7234831,577007,86,"Primary",2.8,7,4,1.69685932051895,1.23314468758964,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"134",1048,"700517A","700517A",2018-03-29 12:00:00,"Resolved QFP",65.212478,-157.355781,"4W",7233137,576913,104,"Primary",1.1,10,4,0.370153119290399,-0.730640356398976,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"135",1049,"700517A","700517A",2018-03-29 16:00:00,"Resolved QFP",65.210195,-157.361523,"4W",7232876,576651,106,"Primary",1.8,6,4,1.91116420248645,-2.5103238539415,"KOY",2018-03-30,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"136",1050,"700517A","700517A",2018-03-29 20:00:00,"Resolved QFP",65.227055,-157.354156,"4W",7234763,576946,94,"Primary",1.4,7,4,1.79669123987302,-1.13188525310315,"KOY",2018-03-30,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"137",1051,"700517A","700517A",2018-03-30 00:00:00,"Resolved QFP",65.231156,-157.317006,"4W",7235266,578671,93,"Primary",0.9,10,4,0.88420682706329,0.174606926409877,"KOY",2018-03-30,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"138",1052,"700517A","700517A",2018-03-30 04:00:00,"Resolved QFP",65.234477,-157.299836,"4W",7235658,579463,105,"Primary",1.1,9,4,1.95301801004508,-1.75480666294703,"KOY",2018-03-30,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"139",1053,"700517A","700517A",2018-03-30 08:00:00,"Resolved QFP",65.217497,-157.289582,"4W",7233779,579993,92,"Primary",3,7,4,2.91075947483819,1.86232306377914,"KOY",2018-03-30,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"140",1054,"700517A","700517A",2018-03-30 12:00:00,"Resolved QFP",65.230904,-157.236191,"4W",7235341,582448,96,"Primary",1.2,8,4,0.0713192538324253,-0.414332865644895,"KOY",2018-03-30,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"141",1055,"700517A","700517A",2018-03-30 16:00:00,"Resolved QFP",65.230984,-157.234678,"4W",7235352,582519,96,"Primary",0.8,10,4,1.74826258065136,0.306857214130055,"KOY",2018-03-31,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"142",1056,"700517A","700517A",2018-03-30 20:00:00,"Resolved QFP",65.237549,-157.200726,"4W",7236128,584085,89,"Primary",1,9,4,1.55391326556118,2.68473952466234,"KOY",2018-03-31,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"143",1057,"700517A","700517A",2018-03-31 00:00:00,"Resolved QFP",65.237888,-157.233951,"4W",7236122,582531,91,"Primary",1,9,4,0.652779831450054,1.44885742427122,"KOY",2018-03-31,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"144",1058,"700517A","700517A",2018-03-31 04:00:00,"Resolved QFP",65.232096,-157.235989,"4W",7235474,582454,106,"Primary",1.7,6,4,1.1904103285987,-0.246491110757141,"KOY",2018-03-31,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"145",1059,"700517A","700517A",2018-03-31 08:00:00,"Resolved QFP",65.222233,-157.245734,"4W",7234363,582029,110,"Primary",1,8,4,2.12745770435893,-0.210268585671551,"KOY",2018-03-31,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"146",1060,"700517A","700517A",2018-03-31 12:00:00,"Resolved QFP",65.206518,-157.271519,"4W",7232578,580872,80,"Primary",1.3,9,4,1.61446602194913,-0.820005523143248,"KOY",2018-03-31,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"147",1061,"700517A","700517A",2018-03-31 16:00:00,"Resolved QFP",65.204386,-157.305631,"4W",7232298,579282,103,"Primary",1.5,7,4,0.984196475403673,-0.280717104964561,"KOY",2018-04-01,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"148",1062,"700517A","700517A",2018-03-31 20:00:00,"Resolved QFP",65.205557,-157.326469,"4W",7232402,578304,92,"Primary",1,8,4,NA,NA,"KOY",2018-04-01,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"149",1063,"700517A","700517A",2018-04-01 04:00:00,"Resolved QFP",65.215841,-157.281364,"4W",7233605,580383,106,"Primary",1.5,7,4,4.53104101413068,NA,"KOY",2018-04-01,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"150",1064,"700517A","700517A",2018-04-01 08:00:00,"Resolved QFP",65.243615,-157.210641,"4W",7236791,583602,113,"Primary",2.3,7,4,0.245263616678189,0.54096590943676,"KOY",2018-04-01,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"151",1065,"700517A","700517A",2018-04-01 12:00:00,"Resolved QFP",65.245731,-157.209207,"4W",7237029,583662,80,"Primary",2.1,7,4,0.999050353366481,2.81410007970011,"KOY",2018-04-01,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"152",1066,"700517A","700517A",2018-04-01 16:00:00,"Resolved QFP",65.238357,-157.221348,"4W",7236191,583119,102,"Primary",0.9,8,4,0.94298002021892,3.11922509547199,"KOY",2018-04-02,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"153",1067,"700517A","700517A",2018-04-01 20:00:00,"Resolved QFP",65.245207,-157.209517,"4W",7236970,583650,86,"Primary",1,8,4,0.427506173152752,-2.91063746821785,"KOY",2018-04-02,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"154",1068,"700517A","700517A",2018-04-02 00:00:00,"Resolved QFP",65.241669,-157.213042,"4W",7236571,583496,67,"Primary",1.4,6,4,1.38426780502399,-0.463537070440937,"KOY",2018-04-02,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"155",1069,"700517A","700517A",2018-04-02 04:00:00,"Resolved QFP",65.23356,-157.235461,"4W",7235638,582474,91,"Primary",1.6,8,4,0.169054231673742,0.445007383094711,"KOY",2018-04-02,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"156",1070,"700517A","700517A",2018-04-02 08:00:00,"Resolved QFP",65.232172,-157.236916,"4W",7235482,582410,117,"Primary",1.3,6,4,2.42935480774353,-1.14709600293802,"KOY",2018-04-02,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"157",1071,"700517A","700517A",2018-04-02 12:00:00,"Resolved QFP",65.231957,-157.288861,"4W",7235391,579984,93,"Primary",1.7,8,4,0.597054699318016,-0.0641127927159535,"KOY",2018-04-02,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"158",1072,"700517A","700517A",2018-04-02 16:00:00,"Resolved QFP",65.232249,-157.301609,"4W",7235407,579387,80,"Primary",1.3,7,4,3.93285352680173,0.329591044526069,"KOY",2018-04-03,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"159",1073,"700517A","700517A",2018-04-02 20:00:00,"Resolved QFP",65.222651,-157.382519,"4W",7234238,575633,108,"Primary",0.8,11,4,1.00813860158505,2.99402308618346,"KOY",2018-04-03,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"160",1074,"700517A","700517A",2018-04-03 00:00:00,"Resolved QFP",65.223798,-157.361143,"4W",7234392,576629,89,"Primary",1.7,8,4,0.927281785710431,0.398261428618074,"KOY",2018-04-03,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"161",1075,"700517A","700517A",2018-04-03 04:00:00,"Resolved QFP",65.22797,-157.343994,"4W",7234878,577419,100,"Primary",1.2,8,4,2.2293274516534,0.0589037732662115,"KOY",2018-04-03,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"162",1076,"700517A","700517A",2018-04-03 08:00:00,"Resolved QFP",65.238998,-157.304228,"4W",7236156,579244,81,"Primary",0.8,10,4,0.735101200180631,0.242360102898626,"KOY",2018-04-03,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"163",1077,"700517A","700517A",2018-04-03 12:00:00,"Resolved QFP",65.243849,-157.293579,"4W",7236710,579727,94,"Primary",1.1,10,4,0.658595580556706,-2.72307431938117,"KOY",2018-04-03,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"164",1078,"700517A","700517A",2018-04-03 16:00:00,"Resolved QFP",65.238252,-157.298082,"4W",7236080,579534,98,"Primary",0.9,8,4,3.34418068255112,0.772926286995546,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"165",1079,"700517A","700517A",2018-04-03 20:00:00,"Resolved QFP",65.211209,-157.267161,"4W",7233107,581061,102,"Primary",0.8,10,4,0.347424207703179,-0.745219564037559,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"166",1080,"700517A","700517A",2018-04-04 00:00:00,"Resolved QFP",65.20823,-157.269338,"4W",7232772,580968,82,"Primary",0.9,10,4,1.59275125632118,-2.03326382602321,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"167",1081,"700517A","700517A",2018-04-04 04:00:00,"Resolved QFP (Uncertain)",65.218071,-157.294008,"4W",7233837,579785,168,"Primary",3.9,6,4,4.60082452937014,-1.76619240880152,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"168",1082,"700517A","700517A",2018-04-04 08:00:00,"Resolved QFP",65.241866,-157.213638,"4W",7236592,583468,86,"Primary",1,8,4,0.514792789774207,0.518971158372147,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"169",1083,"700517A","700517A",2018-04-04 12:00:00,"Resolved QFP",65.24605,-157.208981,"4W",7237065,583672,71,"Primary",2.6,7,4,0.759876322689737,-2.32612206957921,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"170",1084,"700517A","700517A",2018-04-04 16:00:00,"Resolved QFP",65.239718,-157.202969,"4W",7236367,583973,106,"Primary",1,9,4,0.561101062619161,-2.39559878803626,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"171",1085,"700517A","700517A",2018-04-04 20:00:00,"Resolved QFP (Uncertain)",65.241888,-157.213798,"4W",7236594,583460,85,"Primary",1.2,7,4,0.245282224166353,-2.01114309370985,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"172",1086,"700517A","700517A",2018-04-05 00:00:00,"Resolved QFP",65.243279,-157.209733,"4W",7236755,583646,82,"Auxiliary 3",1,9,4,0.241935068153615,1.0854050035333,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"173",1087,"700517A","700517A",2018-04-05 04:00:00,"Resolved QFP",65.245406,-157.210757,"4W",7236990,583591,84,"Auxiliary 3",1.3,7,4,0.916704139689871,-2.68618481389815,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"174",1088,"700517A","700517A",2018-04-05 08:00:00,"Resolved QFP",65.238883,-157.19882,"4W",7236280,584169,98,"Auxiliary 3",1,8,4,4.43502739063067,-1.32435892927106,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"175",1089,"700517A","700517A",2018-04-05 12:00:00,"Resolved QFP",65.207688,-157.257642,"4W",7232727,581517,72,"Auxiliary 3",1.7,9,4,3.97351189240739,-2.94916454053149,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"176",1090,"700517A","700517A",2018-04-05 16:00:00,"Resolved QFP",65.239337,-157.218594,"4W",7236304,583244,109,"Auxiliary 3",0.8,10,4,0.909345845235882,-1.34938091915601,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"177",1091,"700517A","700517A",2018-04-05 20:00:00,"Resolved QFP (Uncertain)",65.237271,-157.199779,"4W",7236099,584130,76,"Auxiliary 3",1,9,4,0.999372040701227,3.09479791773387,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"178",1092,"700517A","700517A",2018-04-06 00:00:00,"Resolved QFP (Uncertain)",65.239942,-157.220183,"4W",7236369,583168,96,"Auxiliary 3",1.1,9,4,0.940131263699213,1.41281170472113,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"179",1093,"700517A","700517A",2018-04-06 04:00:00,"Resolved QFP",65.232389,-157.229121,"4W",7235516,582774,92,"Auxiliary 3",1.2,8,4,1.59672239159776,2.55782652714894,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"180",1094,"700517A","700517A",2018-04-06 08:00:00,"Resolved QFP",65.23958,-157.19959,"4W",7236356,584131,85,"Auxiliary 3",1,8,4,1.74288635517103,2.80785931556707,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"181",1095,"700517A","700517A",2018-04-06 12:00:00,"Resolved QFP",65.236584,-157.236176,"4W",7235974,582431,109,"Auxiliary 3",1,12,4,0.130985372515109,1.2089286046961,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"182",1096,"700517A","700517A",2018-04-06 16:00:00,"Resolved QFP",65.235426,-157.236648,"4W",7235844,582413,150,"Auxiliary 3",1.5,7,4,1.67155292884301,2.45973442882243,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"183",1097,"700517A","700517A",2018-04-06 20:00:00,"Resolved QFP",65.245305,-157.209754,"4W",7236981,583638,81,"Auxiliary 3",1.2,7,4,0.421293794712472,-2.60169442121886,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"184",1098,"700517A","700517A",2018-04-07 00:00:00,"Resolved QFP",65.241708,-157.212514,"4W",7236576,583521,85,"Auxiliary 3",1.3,7,4,1.02872278204624,2.39330661711192,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"185",1099,"700517A","700517A",2018-04-07 04:00:00,"Resolved QFP",65.246221,-157.193319,"4W",7237104,584403,156,"Auxiliary 3",3.6,6,4,1.54868371877308,3.13436729073266,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"186",1100,"700517A","700517A",2018-04-07 08:00:00,"Resolved QFP",65.23951,-157.222325,"4W",7236318,583069,76,"Auxiliary 3",1.2,7,4,1.37305384436951,0.451441117510678,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"187",1101,"700517A","700517A",2018-04-07 12:00:00,"Resolved QFP",65.229453,-157.239271,"4W",7235176,582309,91,"Auxiliary 3",1.1,8,4,0.577463966021098,-2.65553281051951,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"188",1102,"700517A","700517A",2018-04-07 16:00:00,"Resolved QFP",65.234589,-157.237679,"4W",7235750,582367,113,"Auxiliary 3",1.7,6,4,0.192511987451631,-0.990865046400226,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"189",1103,"700517A","700517A",2018-04-07 20:00:00,"Resolved QFP (Uncertain)",65.235341,-157.233973,"4W",7235838,582538,87,"Auxiliary 3",1.3,9,4,0.00479678141198474,-0.78210372900357,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"190",1104,"700517A","700517A",2018-04-08 00:00:00,"Resolved QFP",65.235327,-157.233876,"4W",7235837,582543,89,"Auxiliary 3",1.3,7,4,NA,NA,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"191",1105,"700517A","700517A",2018-04-08 08:00:00,"Resolved QFP",65.24334,-157.218104,"4W",7236751,583254,78,"Auxiliary 3",0.9,10,4,1.90959004255213,NA,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"192",1106,"700517A","700517A",2018-04-08 12:00:00,"Resolved QFP",65.229689,-157.19344,"4W",7235262,584450,99,"Auxiliary 3",1.3,8,4,4.86311818943386,-1.89775406080919,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"193",1107,"700517A","700517A",2018-04-08 16:00:00,"Resolved QFP",65.215868,-157.292036,"4W",7233594,579884,110,"Auxiliary 3",0.9,8,4,3.32808906191746,-0.733429841676128,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"194",1108,"700517A","700517A",2018-04-08 20:00:00,"Resolved QFP",65.227801,-157.357242,"4W",7234843,576800,62,"Auxiliary 3",1,8,4,0.70881309022572,-2.87650480038756,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"195",1109,"700517A","700517A",2018-04-09 00:00:00,"Resolved QFP",65.226871,-157.342251,"4W",7234757,577503,89,"Auxiliary 3",1.2,7,4,2.03818189745734,0.563896688609499,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"196",1110,"700517A","700517A",2018-04-09 04:00:00,"Resolved QFP",65.234273,-157.302403,"4W",7235632,579344,122,"Auxiliary 3",1.5,7,4,0.672493248518465,-1.06352825846465,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"197",1111,"700517A","700517A",2018-04-09 08:00:00,"Resolved QFP",65.23064,-157.290924,"4W",7235241,579891,87,"Auxiliary 3",1,9,4,2.08330574817436,-0.729981552414976,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"198",1112,"700517A","700517A",2018-04-09 12:00:00,"Resolved QFP",65.212307,-157.282321,"4W",7233210,580349,94,"Auxiliary 3",1.3,8,4,2.209176918221,-1.32219448468832,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"199",1113,"700517A","700517A",2018-04-09 16:00:00,"Resolved QFP",65.203806,-157.324953,"4W",7232209,578380,134,"Auxiliary 3",3.8,6,4,2.67343404024008,-1.61911298737367,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"200",1114,"700517A","700517A",2018-04-09 20:00:00,"Resolved QFP",65.225938,-157.346934,"4W",7234648,577287,84,"Auxiliary 3",1.1,8,4,1.03207982048385,-1.75535970793567,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"201",2128,"700518A","700518A",2018-03-29 00:00:00,"Resolved QFP",65.258916,-157.121335,"4W",7238617,587723,77,"Primary",0.8,10,4,3.74242557986558,NA,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"202",2129,"700518A","700518A",2018-03-29 04:00:00,"Resolved QFP",65.233353,-157.069446,"4W",7235842,590232,104,"Primary",1.7,6,4,0.785553426386274,-1.2586460430818,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"203",2130,"700518A","700518A",2018-03-29 08:00:00,"Resolved QFP",65.227358,-157.07827,"4W",7235162,589840,103,"Primary",1.4,9,4,0.0132785086284109,0.740990758469207,"KOY",2018-03-29,3,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
